decision_time,job_id,allowed_machine_indices,avail_actions,action_idx,state_n_jobs_arrived,state_n_jobs_processing,state_n_jobs_waiting,state_n_ops_arrived,state_n_ops_processing,state_n_ops_waiting,state_avg_machine_util,state_avg_operator_util,state_global_avg_wait,state_episode_time_fraction
30.0,15,"[1, 2, 4]","[0, 0, 0, 0, 0]",2,4.0,9.0,0.0,14.0,9.0,5.0,0.6000000238418579,0.0,138.44297790527344,0.30000001192092896
30.0,12,"[2, 4]","[0, 0, 0, 0, 0]",2,4.0,9.0,0.0,14.0,9.0,5.0,0.6000000238418579,0.0,138.44297790527344,0.30000001192092896
30.0,11,"[0, 2, 3, 4]","[0, 0, 0, 0, 0]",4,4.0,9.0,0.0,14.0,9.0,5.0,0.6000000238418579,0.0,138.44297790527344,0.30000001192092896
31.0,14,"[2, 4]","[0, 0, 0, 0, 1]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.20000000298023224,0.0,139.29298400878906,0.3100000023841858
31.0,7,"[1, 2, 4]","[0, 0, 0, 0, 1]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.20000000298023224,0.0,139.29298400878906,0.3100000023841858
31.0,15,"[1, 2, 4]","[0, 0, 0, 0, 1]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.20000000298023224,0.0,139.29298400878906,0.3100000023841858
31.0,12,"[2, 4]","[0, 0, 0, 0, 1]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.20000000298023224,0.0,139.29298400878906,0.3100000023841858
31.0,11,"[0, 2, 3, 4]","[1, 0, 0, 1, 1]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.20000000298023224,0.0,139.29298400878906,0.3100000023841858
31.0,0,[1],"[0, 0, 0, 1, 0]",3,4.0,9.0,0.0,14.0,9.0,5.0,0.4000000059604645,0.0,139.29298400878906,0.3100000023841858
31.0,17,"[0, 1]","[0, 0, 0, 0, 0]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.6000000238418579,0.0,139.29298400878906,0.3100000023841858
32.0,14,"[2, 4]","[0, 0, 0, 0, 0]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.6000000238418579,0.0,141.07798767089844,0.3199999928474426
32.0,7,"[1, 2, 4]","[0, 0, 0, 0, 0]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.6000000238418579,0.0,141.07798767089844,0.3199999928474426
32.0,15,"[1, 2, 4]","[0, 0, 0, 0, 0]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.6000000238418579,0.0,141.07798767089844,0.3199999928474426
32.0,12,"[2, 4]","[0, 0, 0, 0, 0]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.6000000238418579,0.0,141.07798767089844,0.3199999928474426
32.0,17,"[0, 1]","[0, 0, 0, 0, 0]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.6000000238418579,0.0,141.07798767089844,0.3199999928474426
33.0,10,"[0, 2, 3, 4]","[1, 0, 0, 1, 1]",4,4.0,8.0,0.0,14.0,8.0,6.0,0.20000000298023224,0.0,145.9024200439453,0.33000001311302185
33.0,14,"[2, 4]","[0, 0, 0, 0, 0]",4,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,145.9024200439453,0.33000001311302185
33.0,7,"[1, 2, 4]","[0, 0, 0, 0, 0]",4,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,145.9024200439453,0.33000001311302185
33.0,15,"[1, 2, 4]","[0, 0, 0, 0, 0]",1,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,145.9024200439453,0.33000001311302185
33.0,12,"[2, 4]","[0, 0, 0, 0, 0]",4,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,145.9024200439453,0.33000001311302185
33.0,17,"[0, 1]","[0, 0, 0, 0, 0]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,145.9024200439453,0.33000001311302185
33.0,18,"[0, 2, 3, 4]","[0, 0, 0, 0, 0]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,145.9024200439453,0.33000001311302185
34.0,15,"[1, 2, 4]","[0, 0, 0, 0, 0]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,146.80242919921875,0.3400000035762787
34.0,12,"[2, 4]","[0, 0, 0, 0, 0]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,146.80242919921875,0.3400000035762787
34.0,17,"[0, 1]","[0, 0, 0, 0, 0]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,146.80242919921875,0.3400000035762787
34.0,18,"[0, 2, 3, 4]","[0, 0, 0, 0, 0]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,146.80242919921875,0.3400000035762787
35.0,10,"[0, 2, 4]","[1, 0, 1, 0, 0]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.20000000298023224,0.0,158.2794952392578,0.3499999940395355
35.0,19,"[0, 2, 3, 4]","[0, 0, 1, 0, 0]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,158.2794952392578,0.3499999940395355
35.0,15,"[1, 2, 4]","[0, 1, 1, 0, 0]",2,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,158.2794952392578,0.3499999940395355
35.0,12,"[2, 4]","[0, 0, 0, 0, 0]",2,4.0,8.0,0.0,14.0,8.0,6.0,0.6000000238418579,0.0,158.2794952392578,0.3499999940395355
35.0,17,"[0, 1]","[0, 0, 0, 0, 0]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.6000000238418579,0.0,158.2794952392578,0.3499999940395355
35.0,18,"[0, 2, 3, 4]","[0, 0, 0, 0, 0]",2,4.0,8.0,0.0,14.0,8.0,6.0,0.6000000238418579,0.0,158.2794952392578,0.3499999940395355
36.0,19,"[0, 2, 3, 4]","[0, 0, 0, 0, 0]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.6000000238418579,0.0,166.6544952392578,0.36000001430511475
36.0,12,"[2, 4]","[0, 0, 0, 0, 0]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.6000000238418579,0.0,166.6544952392578,0.36000001430511475
36.0,17,"[0, 1]","[0, 0, 0, 0, 0]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.6000000238418579,0.0,166.6544952392578,0.36000001430511475
36.0,18,"[0, 2, 3, 4]","[0, 0, 0, 0, 0]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.6000000238418579,0.0,166.6544952392578,0.36000001430511475
36.0,20,"[0, 3, 4]","[0, 0, 0, 0, 0]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.6000000238418579,0.0,166.6544952392578,0.36000001430511475
37.0,19,"[0, 2, 3, 4]","[0, 0, 1, 0, 0]",0,4.0,7.0,0.0,14.0,7.0,7.0,0.4000000059604645,0.0,176.6544952392578,0.3700000047683716
37.0,12,"[2, 4]","[0, 0, 1, 0, 0]",0,4.0,7.0,0.0,14.0,7.0,7.0,0.4000000059604645,0.0,176.6544952392578,0.3700000047683716
37.0,17,"[0, 1]","[0, 1, 0, 0, 0]",0,4.0,7.0,0.0,14.0,7.0,7.0,0.4000000059604645,0.0,176.6544952392578,0.3700000047683716
37.0,18,"[0, 2, 3, 4]","[0, 0, 1, 0, 0]",0,4.0,7.0,0.0,14.0,7.0,7.0,0.4000000059604645,0.0,176.6544952392578,0.3700000047683716
37.0,20,"[0, 3, 4]","[0, 0, 0, 0, 0]",0,4.0,7.0,0.0,14.0,7.0,7.0,0.4000000059604645,0.0,176.6544952392578,0.3700000047683716
38.0,21,"[0, 2, 3, 4]","[0, 0, 1, 1, 0]",2,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,183.82949829101562,0.3799999952316284
38.0,19,"[0, 2, 3, 4]","[0, 0, 0, 1, 0]",2,4.0,8.0,0.0,14.0,8.0,6.0,0.6000000238418579,0.0,183.82949829101562,0.3799999952316284
38.0,12,"[2, 4]","[0, 0, 0, 0, 0]",2,4.0,8.0,0.0,14.0,8.0,6.0,0.6000000238418579,0.0,183.82949829101562,0.3799999952316284
38.0,18,"[0, 2, 3, 4]","[0, 0, 0, 0, 0]",2,4.0,8.0,0.0,14.0,8.0,6.0,0.6000000238418579,0.0,183.82949829101562,0.3799999952316284
38.0,20,"[0, 3, 4]","[0, 0, 0, 0, 0]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.6000000238418579,0.0,183.82949829101562,0.3799999952316284
38.0,22,"[1, 2, 4]","[0, 0, 0, 0, 0]",2,4.0,8.0,0.0,14.0,8.0,6.0,0.6000000238418579,0.0,183.82949829101562,0.3799999952316284
39.0,12,"[2, 4]","[0, 0, 0, 0, 1]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,184.45025634765625,0.38999998569488525
39.0,18,"[0, 2, 3, 4]","[0, 0, 0, 1, 1]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,184.45025634765625,0.38999998569488525
39.0,20,"[0, 3, 4]","[0, 0, 0, 0, 0]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,184.45025634765625,0.38999998569488525
39.0,22,"[1, 2, 4]","[0, 0, 0, 0, 0]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,184.45025634765625,0.38999998569488525
39.0,7,"[2, 4]","[0, 0, 0, 0, 0]",4,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,184.45025634765625,0.38999998569488525
40.0,12,"[2, 4]","[0, 0, 0, 0, 1]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,189.76895141601562,0.4000000059604645
40.0,20,"[0, 3, 4]","[0, 0, 0, 0, 1]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,189.76895141601562,0.4000000059604645
40.0,22,"[1, 2, 4]","[0, 1, 0, 0, 1]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,189.76895141601562,0.4000000059604645
40.0,7,"[2, 4]","[0, 0, 0, 0, 0]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,189.76895141601562,0.4000000059604645
40.0,21,"[0, 2, 3, 4]","[0, 0, 0, 0, 0]",2,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,189.76895141601562,0.4000000059604645
41.0,17,"[0, 2]","[0, 0, 0, 0, 0]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.4000000059604645,0.0,197.0636444091797,0.4099999964237213
41.0,23,"[0, 2]","[0, 0, 0, 0, 0]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.4000000059604645,0.0,197.0636444091797,0.4099999964237213
41.0,12,"[2, 4]","[0, 0, 0, 0, 1]",4,4.0,9.0,0.0,14.0,9.0,5.0,0.4000000059604645,0.0,197.0636444091797,0.4099999964237213
41.0,20,"[0, 3, 4]","[0, 0, 0, 0, 0]",4,4.0,9.0,0.0,14.0,9.0,5.0,0.6000000238418579,0.0,197.0636444091797,0.4099999964237213
41.0,7,"[2, 4]","[0, 0, 0, 0, 0]",4,4.0,9.0,0.0,14.0,9.0,5.0,0.6000000238418579,0.0,197.0636444091797,0.4099999964237213
41.0,21,"[0, 2, 3, 4]","[0, 0, 0, 0, 0]",4,4.0,9.0,0.0,14.0,9.0,5.0,0.6000000238418579,0.0,197.0636444091797,0.4099999964237213
42.0,19,"[0, 2, 4]","[0, 0, 0, 0, 0]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.4000000059604645,0.0,212.8027801513672,0.41999998688697815
42.0,18,"[1, 2, 4]","[0, 0, 0, 0, 0]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.4000000059604645,0.0,212.8027801513672,0.41999998688697815
42.0,17,"[0, 2]","[0, 0, 0, 0, 0]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.4000000059604645,0.0,212.8027801513672,0.41999998688697815
42.0,23,"[0, 2]","[0, 0, 0, 0, 0]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.4000000059604645,0.0,212.8027801513672,0.41999998688697815
42.0,20,"[0, 3, 4]","[0, 0, 0, 0, 0]",3,4.0,9.0,0.0,14.0,9.0,5.0,0.4000000059604645,0.0,212.8027801513672,0.41999998688697815
42.0,7,"[2, 4]","[0, 0, 0, 0, 0]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.4000000059604645,0.0,212.8027801513672,0.41999998688697815
42.0,21,"[0, 2, 3, 4]","[0, 0, 0, 0, 0]",3,4.0,9.0,0.0,14.0,9.0,5.0,0.4000000059604645,0.0,212.8027801513672,0.41999998688697815
43.0,18,"[1, 2, 4]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,212.8027801513672,0.4300000071525574
43.0,23,"[0, 2]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,212.8027801513672,0.4300000071525574
43.0,20,"[0, 3, 4]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,212.8027801513672,0.4300000071525574
43.0,7,"[2, 4]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,212.8027801513672,0.4300000071525574
43.0,21,"[0, 2, 3, 4]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,212.8027801513672,0.4300000071525574
43.0,24,"[1, 2, 4]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,212.8027801513672,0.4300000071525574
44.0,22,"[0, 2, 4]","[0, 0, 1, 0, 1]",2,4.0,10.0,0.0,14.0,10.0,4.0,0.20000000298023224,0.0,214.70278930664062,0.4399999976158142
44.0,18,"[1, 2, 4]","[0, 1, 0, 0, 1]",1,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,214.70278930664062,0.4399999976158142
44.0,23,"[0, 2]","[0, 0, 0, 0, 0]",2,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,214.70278930664062,0.4399999976158142
44.0,20,"[0, 3, 4]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,214.70278930664062,0.4399999976158142
44.0,7,"[2, 4]","[0, 0, 0, 0, 0]",2,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,214.70278930664062,0.4399999976158142
44.0,21,"[0, 2, 3, 4]","[0, 0, 0, 0, 0]",2,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,214.70278930664062,0.4399999976158142
44.0,24,"[1, 2, 4]","[0, 0, 0, 0, 0]",1,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,214.70278930664062,0.4399999976158142
44.0,12,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,214.70278930664062,0.4399999976158142
45.0,23,"[0, 2]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,218.1777801513672,0.44999998807907104
45.0,20,"[0, 3, 4]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,218.1777801513672,0.44999998807907104
45.0,7,"[2, 4]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,218.1777801513672,0.44999998807907104
45.0,21,"[0, 2, 3, 4]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,218.1777801513672,0.44999998807907104
45.0,24,"[1, 2, 4]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,218.1777801513672,0.44999998807907104
45.0,12,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,218.1777801513672,0.44999998807907104
46.0,23,"[0, 2]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,218.1777801513672,0.46000000834465027
46.0,20,"[0, 3, 4]","[0, 0, 0, 0, 1]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,218.1777801513672,0.46000000834465027
46.0,7,"[2, 4]","[0, 0, 0, 0, 1]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,218.1777801513672,0.46000000834465027
46.0,21,"[0, 2, 3, 4]","[0, 0, 0, 0, 1]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,218.1777801513672,0.46000000834465027
46.0,24,"[1, 2, 4]","[0, 1, 0, 0, 1]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,218.1777801513672,0.46000000834465027
46.0,12,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,218.1777801513672,0.46000000834465027
46.0,18,"[0, 1]","[0, 0, 0, 0, 0]",1,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,218.1777801513672,0.46000000834465027
47.0,19,"[2, 4]","[0, 0, 0, 0, 1]",4,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,223.95278930664062,0.4699999988079071
47.0,23,"[0, 2]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,223.95278930664062,0.4699999988079071
47.0,20,"[0, 3, 4]","[0, 0, 0, 0, 0]",4,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,223.95278930664062,0.4699999988079071
47.0,7,"[2, 4]","[0, 0, 0, 0, 0]",4,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,223.95278930664062,0.4699999988079071
47.0,21,"[0, 2, 3, 4]","[0, 0, 0, 0, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,223.95278930664062,0.4699999988079071
47.0,12,[3],"[0, 0, 0, 0, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,223.95278930664062,0.4699999988079071
47.0,18,"[0, 1]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,223.95278930664062,0.4699999988079071
48.0,25,"[0, 2]","[0, 0, 1, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,229.16917419433594,0.47999998927116394
48.0,22,"[1, 3, 4]","[0, 1, 0, 0, 0]",1,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,229.16917419433594,0.47999998927116394
48.0,23,"[0, 2]","[0, 0, 0, 0, 0]",2,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,229.16917419433594,0.47999998927116394
48.0,20,"[0, 3, 4]","[0, 0, 0, 0, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,229.16917419433594,0.47999998927116394
48.0,7,"[2, 4]","[0, 0, 0, 0, 0]",2,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,229.16917419433594,0.47999998927116394
48.0,21,"[0, 2, 3, 4]","[0, 0, 0, 0, 0]",2,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,229.16917419433594,0.47999998927116394
48.0,12,[3],"[0, 0, 0, 0, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,229.16917419433594,0.47999998927116394
48.0,18,"[0, 1]","[0, 0, 0, 0, 0]",1,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,229.16917419433594,0.47999998927116394
49.0,23,"[0, 2]","[0, 0, 1, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,231.86471557617188,0.49000000953674316
49.0,20,"[0, 3, 4]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,231.86471557617188,0.49000000953674316
49.0,7,"[2, 4]","[0, 0, 1, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,231.86471557617188,0.49000000953674316
49.0,21,"[0, 2, 3, 4]","[0, 0, 1, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,231.86471557617188,0.49000000953674316
49.0,12,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,231.86471557617188,0.49000000953674316
49.0,18,"[0, 1]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,231.86471557617188,0.49000000953674316
49.0,24,"[0, 2]","[0, 0, 0, 0, 0]",2,4.0,10.0,0.0,14.0,10.0,4.0,0.6000000238418579,0.0,231.86471557617188,0.49000000953674316
50.0,23,"[0, 2]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,235.98971557617188,0.5
50.0,20,"[0, 3, 4]","[0, 0, 0, 1, 1]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,235.98971557617188,0.5
50.0,7,"[2, 4]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,235.98971557617188,0.5
50.0,21,"[0, 2, 3, 4]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,235.98971557617188,0.5
50.0,12,[3],"[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,235.98971557617188,0.5
50.0,24,"[0, 2]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,235.98971557617188,0.5
50.0,25,[3],"[0, 0, 0, 0, 0]",3,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,235.98971557617188,0.5
50.0,19,"[0, 1]","[0, 0, 0, 0, 0]",0,4.0,10.0,0.0,14.0,10.0,4.0,0.4000000059604645,0.0,235.98971557617188,0.5
51.0,7,"[2, 4]","[0, 0, 1, 0, 1]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.20000000298023224,0.0,235.98971557617188,0.5099999904632568
51.0,21,"[0, 2, 3, 4]","[0, 0, 1, 0, 1]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.20000000298023224,0.0,235.98971557617188,0.5099999904632568
51.0,12,[3],"[0, 0, 0, 0, 0]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.20000000298023224,0.0,235.98971557617188,0.5099999904632568
51.0,24,"[0, 2]","[0, 0, 1, 0, 0]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.20000000298023224,0.0,235.98971557617188,0.5099999904632568
51.0,25,[3],"[0, 0, 0, 0, 0]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.20000000298023224,0.0,235.98971557617188,0.5099999904632568
51.0,19,"[0, 1]","[0, 1, 0, 0, 0]",0,4.0,9.0,0.0,14.0,9.0,5.0,0.20000000298023224,0.0,235.98971557617188,0.5099999904632568
52.0,7,"[2, 4]","[0, 0, 1, 0, 1]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.20000000298023224,0.0,247.53421020507812,0.5199999809265137
52.0,21,"[0, 2, 3, 4]","[0, 0, 1, 0, 1]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.20000000298023224,0.0,247.53421020507812,0.5199999809265137
52.0,12,[3],"[0, 0, 0, 0, 0]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.20000000298023224,0.0,247.53421020507812,0.5199999809265137
52.0,24,"[0, 2]","[0, 0, 1, 0, 0]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.20000000298023224,0.0,247.53421020507812,0.5199999809265137
52.0,25,[3],"[0, 0, 0, 0, 0]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.20000000298023224,0.0,247.53421020507812,0.5199999809265137
53.0,7,"[2, 4]","[0, 0, 1, 0, 1]",2,4.0,8.0,0.0,14.0,8.0,6.0,0.20000000298023224,0.0,247.53421020507812,0.5299999713897705
53.0,21,"[0, 2, 3, 4]","[0, 0, 0, 0, 0]",2,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,247.53421020507812,0.5299999713897705
53.0,12,[3],"[0, 0, 0, 0, 0]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,247.53421020507812,0.5299999713897705
53.0,24,"[0, 2]","[0, 0, 0, 0, 0]",2,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,247.53421020507812,0.5299999713897705
53.0,25,[3],"[0, 0, 0, 0, 0]",0,4.0,8.0,0.0,14.0,8.0,6.0,0.4000000059604645,0.0,247.53421020507812,0.5299999713897705
54.0,21,"[0, 2, 3, 4]","[0, 0, 0, 1, 1]",4,4.0,7.0,0.0,14.0,7.0,7.0,0.4000000059604645,0.0,278.6996765136719,0.5400000214576721
54.0,12,[3],"[0, 0, 0, 0, 0]",3,4.0,7.0,0.0,14.0,7.0,7.0,0.6000000238418579,0.0,278.6996765136719,0.5400000214576721
54.0,24,"[0, 2]","[0, 0, 0, 0, 0]",0,4.0,7.0,0.0,14.0,7.0,7.0,0.6000000238418579,0.0,278.6996765136719,0.5400000214576721
54.0,25,[3],"[0, 0, 0, 0, 0]",3,4.0,7.0,0.0,14.0,7.0,7.0,0.6000000238418579,0.0,278.6996765136719,0.5400000214576721
55.0,12,[3],"[0, 0, 0, 1, 0]",0,4.0,7.0,0.0,14.0,7.0,7.0,0.6000000238418579,0.0,297.9246826171875,0.550000011920929
55.0,24,"[0, 2]","[0, 0, 0, 0, 0]",0,4.0,7.0,0.0,14.0,7.0,7.0,0.6000000238418579,0.0,297.9246826171875,0.550000011920929
55.0,25,[3],"[0, 0, 0, 0, 0]",0,4.0,7.0,0.0,14.0,7.0,7.0,0.6000000238418579,0.0,297.9246826171875,0.550000011920929
55.0,20,[3],"[0, 0, 0, 0, 0]",3,4.0,7.0,0.0,14.0,7.0,7.0,0.6000000238418579,0.0,297.9246826171875,0.550000011920929
56.0,21,"[0, 3, 4]","[0, 0, 0, 1, 1]",3,4.0,6.0,0.0,14.0,6.0,8.0,0.20000000298023224,0.0,297.9246826171875,0.5600000023841858
56.0,12,[3],"[0, 0, 0, 0, 0]",3,4.0,6.0,0.0,14.0,6.0,8.0,0.4000000059604645,0.0,297.9246826171875,0.5600000023841858
56.0,25,[3],"[0, 0, 0, 0, 0]",3,4.0,6.0,0.0,14.0,6.0,8.0,0.4000000059604645,0.0,297.9246826171875,0.5600000023841858
56.0,20,[3],"[0, 0, 0, 0, 0]",3,4.0,6.0,0.0,14.0,6.0,8.0,0.4000000059604645,0.0,297.9246826171875,0.5600000023841858
57.0,12,[3],"[0, 0, 0, 0, 0]",0,4.0,6.0,0.0,14.0,6.0,8.0,0.4000000059604645,0.0,307.0997009277344,0.5699999928474426
57.0,25,[3],"[0, 0, 0, 0, 0]",0,4.0,6.0,0.0,14.0,6.0,8.0,0.4000000059604645,0.0,307.0997009277344,0.5699999928474426
57.0,20,[3],"[0, 0, 0, 0, 0]",0,4.0,6.0,0.0,14.0,6.0,8.0,0.4000000059604645,0.0,307.0997009277344,0.5699999928474426
