Episode,Decision_Point_Index,Timestamp,Num_Agents,Job_Names
32,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
32,1,1.42,1,Job_0
32,2,3.62,1,Job_3
32,3,4.36,1,Job_0
32,4,6.45,1,Job_3
32,5,7.44,1,Job_0
32,6,8.23,1,Job_3
32,7,10.86,1,Job_3
32,8,33.38,1,Job_4
32,9,35.61,1,Job_4
32,10,37.18,1,Job_4
32,11,40.25,1,Job_4
32,12,46.6,1,Job_5
33,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
33,1,1.52,3,"Job_0, Job_1, Job_2"
33,2,3.58,1,Job_2
33,3,6.93,1,Job_2
33,4,12.72,1,Job_4
33,5,15.61,1,Job_4
33,6,29.19,1,Job_5
33,7,31.38,1,Job_5
33,8,32.65,1,Job_6
33,9,33.62,1,Job_7
33,10,35.17,1,Job_7
33,11,36.98,1,Job_6
33,12,37.18,1,Job_7
33,13,39.22,1,Job_7
33,14,45.56,1,Job_8
33,15,46.81,1,Job_9
33,16,48.88,1,Job_9
34,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
34,1,1.44,2,"Job_2, Job_4"
34,2,4.25,1,Job_4
34,3,6.76,1,Job_4
34,4,14.72,1,Job_5
34,5,16.57,1,Job_6
34,6,17.73,1,Job_7
34,7,18.77,1,Job_8
34,8,19.42,1,Job_7
34,9,20.32,1,Job_8
34,10,21.36,1,Job_7
34,11,22.65,1,Job_8
34,12,23.82,1,Job_7
34,13,24.82,1,Job_8
34,14,30.87,1,Job_9
34,15,33.22,1,Job_9
34,16,36.91,1,Job_9
34,17,47.56,1,Job_10
35,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
35,1,1.19,1,Job_0
35,2,2.55,1,Job_2
35,3,3.27,1,Job_1
35,4,3.58,1,Job_3
35,5,5.58,1,Job_4
35,7,6.25,1,Job_0
35,6,6.81,1,Job_3
35,8,7.3,1,Job_1
35,9,8.68,2,"Job_3, Job_4"
35,10,9.58,1,Job_1
35,11,10.72,1,Job_4
35,12,13.81,1,Job_2
35,13,19.89,1,Job_5
35,14,21.4,1,Job_6
35,15,37.43,1,Job_7
35,16,39.66,1,Job_7
35,17,41.73,1,Job_7
35,18,44.93,1,Job_7
35,19,46.18,1,Job_7
36,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
36,1,1.56,1,Job_2
36,2,2.05,1,Job_3
36,3,3.61,1,Job_4
36,5,5.03,1,Job_2
36,4,5.13,1,Job_4
36,6,7.51,1,Job_2
36,7,14.58,1,Job_5
36,8,16.41,2,"Job_5, Job_6"
36,9,18.79,2,"Job_5, Job_7"
36,10,19.36,1,Job_8
36,11,20.37,2,"Job_5, Job_7"
36,12,21.63,1,Job_8
36,13,23.5,1,Job_6
36,15,25.1,1,Job_7
36,14,25.13,1,Job_9
36,16,27.13,1,Job_10
36,17,27.9,1,Job_6
36,18,28.83,1,Job_9
36,19,29.83,1,Job_7
36,20,31.21,1,Job_10
36,21,32.62,1,Job_6
36,22,33.42,1,Job_7
36,23,34.15,1,Job_3
36,24,35.21,1,Job_11
36,25,35.83,1,Job_10
36,26,36.56,1,Job_12
36,27,38.79,1,Job_10
36,28,38.8,1,Job_1
36,29,39.29,1,Job_12
36,30,40.17,1,Job_10
36,31,41.65,1,Job_11
36,32,43.92,1,Job_11
36,33,45.82,1,Job_11
36,34,48.18,1,Job_11
37,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
37,1,1.71,1,Job_0
37,2,2.15,2,"Job_2, Job_4"
37,3,3.98,1,Job_1
37,4,5.55,1,Job_0
37,5,7.48,1,Job_4
37,6,9.29,1,Job_4
37,7,12.28,1,Job_4
37,8,13.57,2,"Job_5, Job_6"
37,9,14.35,1,Job_4
37,10,15.58,1,Job_5
37,11,18.59,2,"Job_5, Job_7"
37,12,20.72,1,Job_5
37,13,21.67,1,Job_7
37,14,24.68,1,Job_7
37,15,27.37,1,Job_7
37,16,29.75,1,Job_7
37,17,40.97,1,Job_8
37,18,42.91,2,"Job_8, Job_9"
37,19,43.56,1,Job_10
37,20,46.39,1,Job_10
38,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
38,1,1.74,1,Job_0
38,3,2.23,1,Job_1
38,2,2.81,1,Job_3
38,4,4.59,1,Job_3
38,6,5.2,1,Job_2
38,5,5.34,1,Job_4
38,7,8.64,3,"Job_2, Job_4, Job_5"
38,8,10.49,2,"Job_2, Job_4"
38,9,12.35,1,Job_2
38,10,13.49,1,Job_4
38,11,14.43,1,Job_2
38,12,16.17,1,Job_4
38,13,22.12,1,Job_6
38,14,32.96,1,Job_7
38,15,46.84,1,Job_8
38,16,48.72,1,Job_8
39,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
39,1,1.46,2,"Job_0, Job_2"
39,2,6.25,2,"Job_4, Job_5"
39,3,9.24,1,Job_4
39,4,13.32,1,Job_4
39,5,16.76,1,Job_4
39,6,19.16,1,Job_6
39,7,20.59,1,Job_7
39,8,21.24,1,Job_6
39,9,22.74,1,Job_7
39,10,24.19,2,"Job_6, Job_7"
39,11,26.18,1,Job_6
39,12,27.69,2,"Job_7, Job_8"
39,13,28.83,1,Job_6
39,14,30.71,1,Job_9
39,15,32.53,1,Job_9
39,16,34.35,1,Job_9
40,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
40,1,1.23,2,"Job_0, Job_3"
40,2,2.95,1,Job_4
40,3,3.54,1,Job_0
40,4,4.76,1,Job_4
40,5,6.53,1,Job_5
40,6,7.59,1,Job_4
40,7,8.64,1,Job_5
40,8,13.47,1,Job_6
40,9,14.32,1,Job_7
40,10,21.42,1,Job_8
40,11,23.29,1,Job_8
40,12,26.5,1,Job_8
40,13,27.77,1,Job_9
40,14,29.47,2,"Job_8, Job_9"
40,15,31.64,1,Job_8
40,16,34.66,1,Job_10
40,17,37.19,1,Job_10
40,18,39.45,1,Job_10
40,19,41.11,2,"Job_10, Job_11"
40,20,47.2,1,Job_12
40,21,48.14,1,Job_13
41,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
41,1,1.14,2,"Job_2, Job_3"
41,2,5.86,1,Job_4
41,3,6.65,1,Job_5
41,4,7.73,1,Job_4
41,5,8.55,1,Job_5
41,6,9.52,1,Job_4
41,7,10.84,1,Job_5
41,8,11.19,1,Job_4
41,9,12.68,1,Job_5
41,10,14.54,2,"Job_4, Job_5"
41,11,20.52,1,Job_6
41,12,22.28,1,Job_6
41,13,24.21,1,Job_6
41,14,26.66,1,Job_6
41,15,28.17,1,Job_6
41,16,31.25,1,Job_7
41,17,41.49,1,Job_8
41,18,43.62,1,Job_8
41,19,45.45,1,Job_8
42,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
42,1,1.9,1,Job_4
42,2,3.65,1,Job_4
42,3,19.67,1,Job_5
42,4,20.61,1,Job_6
42,5,22.46,2,"Job_5, Job_6"
42,6,24.66,1,Job_5
42,7,25.14,1,Job_6
42,8,27.43,1,Job_6
42,9,45.66,1,Job_7
42,10,47.55,1,Job_7
43,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
43,1,1.86,1,Job_3
43,2,5.69,1,Job_4
43,3,7.52,1,Job_4
43,4,8.25,1,Job_5
43,5,10.59,2,"Job_4, Job_5"
43,6,13.16,1,Job_6
43,7,27.67,1,Job_7
43,8,29.9,1,Job_7
43,9,31.46,1,Job_7
43,10,33.92,1,Job_7
43,11,34.12,1,Job_8
43,12,35.87,1,Job_9
43,13,37.31,1,Job_8
43,14,38.62,1,Job_9
43,15,39.21,1,Job_1
43,16,40.94,1,Job_11
43,17,41.23,1,Job_10
43,18,42.82,1,Job_9
43,19,44.61,2,"Job_1, Job_11"
43,20,44.64,1,Job_10
43,21,46.04,1,Job_9
43,22,47.45,1,Job_10
43,23,48.92,1,Job_1
44,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
44,1,1.16,3,"Job_1, Job_2, Job_3"
44,2,4.23,3,"Job_1, Job_4, Job_5"
44,3,5.67,1,Job_6
44,4,7.7,2,"Job_1, Job_5"
44,5,8.51,1,Job_6
44,6,9.57,1,Job_3
44,7,10.59,1,Job_5
44,8,11.4,1,Job_6
44,9,12.94,1,Job_5
44,10,14.21,2,"Job_7, Job_8"
44,11,16.41,1,Job_7
44,12,17.05,1,Job_8
44,13,19.83,1,Job_8
44,14,21.17,1,Job_8
44,15,22.44,2,"Job_10, Job_9"
44,16,24.8,1,Job_8
44,17,26.1,1,Job_9
44,18,31.96,1,Job_11
44,19,34.38,1,Job_11
44,20,36.91,1,Job_11
44,21,40.27,1,Job_12
44,22,48.16,1,Job_13
45,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
45,1,1.24,2,"Job_1, Job_3"
45,2,4.71,2,"Job_1, Job_4"
45,3,6.65,1,Job_4
45,4,7.19,1,Job_1
45,5,8.85,1,Job_5
45,6,10.74,1,Job_5
45,7,13.79,1,Job_5
45,8,16.38,1,Job_5
45,9,19.29,1,Job_5
45,10,21.12,1,Job_6
45,11,27.18,1,Job_7
45,12,29.75,1,Job_7
45,13,31.71,1,Job_7
45,14,43.16,1,Job_8
45,15,45.8,1,Job_8
45,16,46.38,1,Job_9
45,17,48.85,1,Job_8
46,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
46,1,7.12,1,Job_4
46,2,19.82,1,Job_5
46,3,21.35,1,Job_5
46,4,25.21,1,Job_5
46,5,26.94,1,Job_6
46,6,27.72,1,Job_7
46,7,32.66,1,Job_8
46,8,36.88,1,Job_9
46,9,38.48,1,Job_9
46,10,40.75,1,Job_9
47,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
47,1,1.45,1,Job_0
47,2,2.82,1,Job_4
47,3,3.98,1,Job_2
47,4,4.35,1,Job_4
47,5,6.77,1,Job_2
47,6,7.05,1,Job_4
47,7,9.32,1,Job_2
47,8,11.42,1,Job_2
47,9,14.26,1,Job_5
47,10,33.77,1,Job_6
47,11,36.89,2,"Job_6, Job_7"
47,12,38.82,2,"Job_6, Job_7"
49,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
49,1,1.84,1,Job_1
49,2,3.98,1,Job_1
49,3,16.47,1,Job_4
49,4,21.43,1,Job_5
49,5,24.49,1,Job_5
49,6,26.75,1,Job_5
49,7,27.79,2,"Job_6, Job_7"
49,8,29.75,1,Job_7
49,10,31.27,1,Job_5
49,9,31.4,1,Job_8
49,11,32.93,1,Job_7
49,12,34.23,1,Job_7
49,13,37.86,1,Job_7
49,14,43.48,1,Job_9
50,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
50,1,1.87,1,Job_0
50,2,3.98,1,Job_1
50,3,5.03,1,Job_0
50,4,17.77,1,Job_4
50,5,20.55,1,Job_4
50,6,23.81,1,Job_4
50,7,25.41,1,Job_4
50,8,27.87,1,Job_4
50,9,29.1,1,Job_5
50,10,31.46,1,Job_6
50,11,32.77,1,Job_5
50,12,34.19,1,Job_6
50,13,39.9,1,Job_7
51,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
51,1,1.16,1,Job_0
51,2,2.58,1,Job_2
51,3,4.87,1,Job_4
51,4,6.55,1,Job_4
51,5,22.84,1,Job_5
51,6,24.22,1,Job_5
51,7,27.38,1,Job_5
51,8,31.9,1,Job_6
51,9,34.41,1,Job_6
51,10,37.91,1,Job_6
51,11,38.45,1,Job_7
51,12,47.11,1,Job_8
52,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
52,1,1.91,2,"Job_0, Job_3"
52,2,3.61,1,Job_0
52,3,4.91,1,Job_3
52,4,6.66,1,Job_3
52,5,7.18,2,"Job_0, Job_4"
52,6,9.38,1,Job_4
52,7,13.95,1,Job_4
52,8,15.51,1,Job_4
52,9,18.38,1,Job_4
52,10,21.41,1,Job_5
52,11,23.69,1,Job_5
52,12,25.75,1,Job_5
52,13,27.95,1,Job_5
52,14,33.61,1,Job_6
52,15,36.78,1,Job_6
52,16,38.78,1,Job_7
52,17,41.22,1,Job_7
52,18,44.55,1,Job_7
52,19,45.66,1,Job_8
52,20,47.5,1,Job_8
53,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
53,1,1.2,2,"Job_0, Job_2"
53,2,2.23,1,Job_3
53,3,3.45,1,Job_2
53,4,15.36,1,Job_4
53,5,18.59,1,Job_4
53,6,21.5,1,Job_4
53,7,23.39,1,Job_4
53,8,44.7,1,Job_5
53,9,47.77,2,"Job_5, Job_6"
54,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
54,1,1.86,2,"Job_0, Job_3"
54,2,2.8,1,Job_4
54,3,3.43,1,Job_0
54,4,4.8,1,Job_4
54,5,7.18,1,Job_4
54,6,11.54,1,Job_4
54,7,17.15,1,Job_5
54,8,31.59,1,Job_6
54,9,33.24,1,Job_6
54,10,35.26,1,Job_6
54,11,36.49,1,Job_7
54,12,37.76,1,Job_8
54,13,38.89,2,"Job_7, Job_9"
54,14,40.64,2,"Job_7, Job_9"
54,16,42.27,1,Job_8
54,15,42.41,1,Job_9
54,17,44.55,1,Job_7
54,18,45.2,2,"Job_8, Job_9"
54,19,47.23,1,Job_8
54,20,48.23,1,Job_10
55,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
55,1,1.22,2,"Job_0, Job_2"
55,2,3.71,2,"Job_4, Job_5"
55,3,4.78,1,Job_2
55,4,5.58,1,Job_0
55,5,6.65,2,"Job_2, Job_4"
55,6,8.21,2,"Job_2, Job_5"
55,7,10.81,1,Job_4
55,8,11.57,1,Job_5
55,9,14.71,2,"Job_5, Job_6"
55,10,16.19,1,Job_6
55,11,23.17,1,Job_7
55,12,25.22,2,"Job_7, Job_8"
55,13,27.22,2,"Job_7, Job_8"
55,14,29.94,2,"Job_7, Job_8"
55,15,31.45,1,Job_9
55,16,33.1,1,Job_8
55,17,34.72,1,Job_9
55,18,36.16,1,Job_9
55,19,48.83,1,Job_10
56,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
56,1,1.45,1,Job_0
56,2,3.27,1,Job_1
56,3,5.73,1,Job_1
56,4,21.17,1,Job_4
56,5,23.8,1,Job_5
56,6,24.18,1,Job_4
56,7,25.91,1,Job_5
56,8,26.98,1,Job_4
56,9,29.94,1,Job_5
56,10,31.75,1,Job_5
56,11,33.45,1,Job_6
56,12,34.68,1,Job_5
56,13,35.43,1,Job_6
56,14,40.43,1,Job_7
56,15,43.22,1,Job_8
56,16,44.82,1,Job_7
56,17,46.77,1,Job_7
56,18,47.75,1,Job_9
56,19,48.94,1,Job_7
57,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
57,1,1.6,2,"Job_0, Job_2"
57,2,3.49,1,Job_0
57,3,5.88,1,Job_2
57,4,8.98,1,Job_4
57,5,13.77,1,Job_5
57,6,14.24,1,Job_6
57,7,15.43,1,Job_5
57,8,17.54,1,Job_5
57,9,19.16,1,Job_5
57,10,21.17,1,Job_5
57,11,30.79,1,Job_7
57,12,33.52,1,Job_7
57,13,35.2,1,Job_7
57,14,38.25,1,Job_7
57,15,40.24,1,Job_7
57,16,42.6,1,Job_8
57,17,46.48,1,Job_9
57,18,48.91,1,Job_9
58,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
58,1,1.67,1,Job_3
58,2,4.75,1,Job_4
58,3,6.62,2,"Job_5, Job_6"
58,4,7.2,1,Job_4
58,5,8.92,2,"Job_5, Job_6"
58,6,9.54,1,Job_7
58,7,10.45,2,"Job_4, Job_5"
58,8,12.38,1,Job_6
58,9,13.11,1,Job_5
58,10,15.15,1,Job_7
58,11,17.84,1,Job_7
58,12,19.33,1,Job_7
58,13,21.92,2,"Job_7, Job_8"
58,14,23.16,2,"Job_8, Job_9"
58,15,25.93,1,Job_9
58,16,26.52,1,Job_8
58,17,28.15,1,Job_8
58,18,41.21,1,Job_10
58,19,42.18,1,Job_11
58,20,43.2,1,Job_10
58,21,44.86,1,Job_11
58,22,46.68,1,Job_11
59,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
59,1,21.76,2,"Job_4, Job_5"
59,2,23.57,1,Job_4
59,3,24.62,1,Job_5
59,4,25.94,2,"Job_4, Job_6"
59,5,28.21,2,"Job_5, Job_7"
59,7,29.75,1,Job_2
59,6,29.96,1,Job_0
59,8,30.43,1,Job_7
59,9,31.85,1,Job_5
59,10,32.35,1,Job_1
59,11,33.6,1,Job_2
59,12,34.87,1,Job_5
59,13,34.98,1,Job_8
59,14,38.3,1,Job_9
59,15,39.59,1,Job_1
59,16,40.96,1,Job_9
59,17,41.93,1,Job_1
59,18,43.57,1,Job_1
59,19,44.11,1,Job_10
59,20,46.65,1,Job_10
59,21,48.96,1,Job_10
60,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
60,1,4.14,1,Job_4
60,2,6.89,1,Job_4
60,3,20.57,1,Job_5
60,4,21.23,1,Job_6
60,5,24.71,1,Job_6
60,6,26.51,1,Job_6
60,7,28.65,1,Job_6
60,8,30.62,1,Job_7
60,9,31.98,1,Job_6
60,10,32.87,1,Job_7
60,11,35.19,1,Job_7
60,12,38.37,1,Job_7
60,13,40.17,1,Job_7
60,14,44.59,1,Job_8
60,15,47.96,1,Job_8
61,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
61,1,1.91,1,Job_1
61,2,2.58,1,Job_3
61,3,22.57,1,Job_4
61,4,25.86,1,Job_4
61,5,27.66,1,Job_4
61,6,43.72,1,Job_5
61,7,45.51,1,Job_5
61,8,46.5,1,Job_6
61,9,47.65,1,Job_5
61,10,48.66,1,Job_8
62,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
62,1,1.37,1,Job_0
62,2,3.98,1,Job_2
62,3,6.25,1,Job_3
62,4,9.62,1,Job_3
62,5,17.9,1,Job_4
62,6,20.3,1,Job_4
62,7,22.52,1,Job_4
62,8,24.14,1,Job_4
63,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
63,1,1.43,1,Job_2
63,2,2.58,1,Job_3
63,3,4.15,1,Job_2
63,4,7.12,1,Job_3
63,5,8.7,1,Job_2
63,6,10.27,1,Job_3
63,7,12.35,1,Job_4
63,8,22.95,1,Job_5
63,9,34.89,1,Job_6
63,10,36.62,1,Job_6
63,11,38.21,1,Job_7
63,12,39.51,1,Job_6
63,13,40.93,1,Job_7
63,14,41.65,1,Job_6
63,15,42.94,1,Job_7
63,16,43.35,1,Job_6
63,17,44.71,1,Job_7
63,18,46.58,1,Job_8
63,19,48.27,1,Job_8
64,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
64,1,1.4,1,Job_0
64,2,2.58,1,Job_2
64,3,5.55,1,Job_0
64,4,7.8,1,Job_4
64,5,10.7,1,Job_5
64,6,12.28,1,Job_5
64,7,15.88,1,Job_5
64,8,18.51,1,Job_5
64,9,26.41,1,Job_6
64,10,29.81,1,Job_6
64,11,31.62,1,Job_7
64,12,40.17,1,Job_8
64,13,42.91,1,Job_8
64,14,44.73,1,Job_8
64,15,46.64,1,Job_8
64,16,48.97,1,Job_8
65,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
65,1,1.48,4,"Job_0, Job_1, Job_2, Job_3"
65,2,3.9,1,Job_2
65,4,5.28,1,Job_3
65,3,5.98,1,Job_4
65,5,6.72,1,Job_5
65,7,7.55,1,Job_2
65,6,7.58,1,Job_4
65,9,9.12,1,Job_3
65,8,9.38,2,"Job_4, Job_6"
65,10,11.1,1,Job_7
65,11,12.82,1,Job_6
65,12,14.1,1,Job_8
65,14,16.2,1,Job_6
65,13,16.71,1,Job_2
65,15,17.24,1,Job_8
65,16,18.84,1,Job_6
65,17,19.91,1,Job_8
65,18,20.19,1,Job_6
65,19,22.17,1,Job_8
65,20,24.45,1,Job_8
65,21,27.8,1,Job_9
65,22,30.83,1,Job_9
65,23,34.95,1,Job_10
65,24,36.94,1,Job_10
65,25,38.75,1,Job_10
65,26,45.65,1,Job_11
66,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
66,1,1.27,2,"Job_1, Job_3"
66,2,3.47,1,Job_1
66,3,7.93,1,Job_4
66,4,18.87,1,Job_5
66,5,20.63,1,Job_5
66,6,21.14,1,Job_6
66,7,22.45,1,Job_5
66,8,23.12,1,Job_6
66,9,24.93,1,Job_5
66,10,25.44,1,Job_6
66,11,26.82,2,"Job_5, Job_7"
66,12,28.82,2,"Job_6, Job_7"
66,13,30.52,2,"Job_8, Job_9"
66,14,31.82,1,Job_7
66,15,32.48,1,Job_8
66,16,34.37,2,"Job_7, Job_8"
66,17,36.98,1,Job_8
66,18,40.23,1,Job_10
66,19,42.2,1,Job_10
66,20,44.84,1,Job_10
66,21,46.8,1,Job_10
66,22,48.63,1,Job_10
67,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
67,1,1.95,3,"Job_0, Job_1, Job_2"
67,2,2.44,1,Job_4
67,3,5.95,1,Job_4
67,4,7.59,1,Job_4
67,5,9.96,1,Job_4
67,6,19.85,1,Job_5
67,7,21.77,1,Job_5
67,8,23.91,1,Job_5
67,9,25.83,1,Job_5
67,10,27.35,1,Job_5
67,11,29.51,1,Job_6
67,12,31.25,1,Job_6
67,13,33.91,1,Job_6
67,14,35.63,1,Job_6
67,15,38.33,1,Job_7
67,16,41.69,1,Job_7
67,17,43.64,1,Job_7
67,18,44.85,1,Job_8
67,19,45.44,1,Job_7
67,20,47.52,1,Job_8
68,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
68,1,1.24,1,Job_0
68,2,2.47,1,Job_4
68,3,3.98,1,Job_3
68,5,5.2,1,Job_0
68,4,5.34,1,Job_4
68,6,6.15,2,"Job_3, Job_5"
68,7,8.69,1,Job_3
68,9,9.22,1,Job_4
68,8,9.87,1,Job_5
68,10,10.82,1,Job_3
68,11,11.57,1,Job_4
68,12,12.99,1,Job_5
68,13,13.77,1,Job_3
68,14,16.99,1,Job_6
68,15,20.59,1,Job_6
68,16,30.78,1,Job_7
68,17,32.57,1,Job_7
68,18,34.83,1,Job_7
68,19,37.59,1,Job_7
68,20,39.94,1,Job_7
69,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
69,1,1.6,2,"Job_0, Job_2"
69,2,2.75,1,Job_3
69,3,3.86,1,Job_4
69,4,5.85,1,Job_3
69,5,6.32,1,Job_4
69,6,7.47,1,Job_5
69,7,9.26,1,Job_4
69,8,10.5,1,Job_5
69,9,11.21,1,Job_4
69,10,17.95,1,Job_6
69,11,20.17,1,Job_6
69,12,21.64,1,Job_7
69,13,23.75,1,Job_6
69,14,24.3,1,Job_7
69,15,26.7,1,Job_7
69,16,36.65,1,Job_8
69,17,38.65,1,Job_9
69,18,39.42,1,Job_8
69,19,42.2,1,Job_9
69,20,46.7,1,Job_10
70,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
70,1,1.71,1,Job_0
70,2,2.82,1,Job_2
70,3,6.56,1,Job_2
70,4,7.32,1,Job_4
70,5,9.26,1,Job_4
70,6,11.16,1,Job_4
70,7,13.43,2,"Job_4, Job_5"
70,8,15.62,1,Job_4
70,9,16.79,2,"Job_5, Job_6"
70,10,18.46,2,"Job_5, Job_7"
70,11,20.1,1,Job_6
70,12,21.56,2,"Job_5, Job_8"
70,13,22.82,1,Job_7
70,14,23.86,1,Job_0
70,15,24.57,1,Job_5
70,16,25.59,1,Job_0
70,17,26.5,1,Job_8
70,18,28.87,2,"Job_6, Job_8"
70,19,31.43,1,Job_8
70,20,32.82,1,Job_9
70,21,33.6,1,Job_10
70,22,35.56,3,"Job_10, Job_11, Job_9"
70,23,36.88,1,Job_12
70,24,37.78,1,Job_9
70,25,38.46,1,Job_13
70,26,39.47,1,Job_12
70,27,40.22,1,Job_13
70,28,41.13,1,Job_14
70,29,41.75,1,Job_9
70,30,42.77,2,"Job_12, Job_13"
70,31,43.65,1,Job_14
70,32,44.65,1,Job_13
70,33,46.84,1,Job_14
70,34,47.82,1,Job_15
70,35,48.73,1,Job_14
71,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
71,1,1.91,1,Job_1
71,2,2.92,1,Job_2
71,3,3.29,1,Job_1
71,4,4.27,1,Job_4
71,5,7.89,1,Job_4
71,6,8.22,1,Job_5
71,7,10.54,1,Job_4
71,8,11.82,1,Job_5
71,9,14.36,1,Job_5
71,10,16.52,1,Job_5
71,11,18.11,1,Job_6
71,12,24.41,1,Job_7
71,13,26.93,1,Job_8
71,14,28.1,1,Job_7
71,15,29.63,1,Job_8
71,16,30.54,1,Job_7
71,17,31.45,2,"Job_8, Job_9"
71,18,33.41,1,Job_7
71,19,34.49,1,Job_8
71,20,35.66,1,Job_9
71,21,36.9,1,Job_7
71,22,40.41,1,Job_1
72,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
72,1,1.34,1,Job_1
72,2,2.56,1,Job_4
72,3,4.8,1,Job_4
72,4,10.45,1,Job_5
72,5,12.21,1,Job_5
72,6,15.25,1,Job_5
72,7,17.25,2,"Job_5, Job_6"
72,8,18.65,1,Job_7
72,9,19.27,1,Job_8
72,10,20.87,2,"Job_5, Job_7"
72,12,21.05,1,Job_6
72,11,21.95,1,Job_8
72,13,22.23,1,Job_7
72,14,23.26,1,Job_6
72,15,24.92,1,Job_7
72,16,26.66,2,"Job_6, Job_9"
72,17,27.57,1,Job_10
72,18,28.54,2,"Job_8, Job_9"
72,19,30.3,2,"Job_7, Job_8"
72,20,32.43,2,"Job_11, Job_12"
72,21,33.33,1,Job_8
72,22,34.87,1,Job_9
72,23,35.51,1,Job_11
72,24,35.82,1,Job_12
72,25,36.97,1,Job_9
72,27,37.22,1,Job_13
72,26,37.54,1,Job_11
72,28,39.53,1,Job_9
72,30,41.27,1,Job_12
72,29,41.39,1,Job_2
72,31,42.58,1,Job_14
72,32,43.66,1,Job_12
72,33,45.68,3,"Job_1, Job_14, Job_15"
72,34,47.29,1,Job_14
72,35,48.31,1,Job_15
73,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
73,1,1.3,1,Job_0
73,2,2.17,1,Job_2
73,3,2.58,1,Job_1
73,4,4.21,2,"Job_1, Job_2"
73,5,10.21,1,Job_4
73,6,12.24,1,Job_4
73,7,23.22,1,Job_5
73,8,25.18,1,Job_5
73,9,27.67,1,Job_5
73,10,31.26,1,Job_6
73,11,33.41,1,Job_6
73,12,38.9,1,Job_7
73,13,40.29,1,Job_7
73,14,42.37,1,Job_7
73,15,45.29,1,Job_8
73,16,47.22,1,Job_8
73,17,48.52,1,Job_9
74,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
74,1,1.25,1,Job_1
74,2,2.69,1,Job_4
74,3,3.27,1,Job_2
74,4,4.25,1,Job_4
74,5,4.5,1,Job_3
74,6,6.78,1,Job_2
74,7,8.52,1,Job_5
74,8,10.32,1,Job_5
74,9,13.44,1,Job_5
74,10,15.55,1,Job_5
74,11,17.7,1,Job_6
74,12,19.18,1,Job_6
74,13,21.79,1,Job_7
74,14,23.65,2,"Job_7, Job_8"
74,15,26.22,1,Job_8
74,16,28.8,1,Job_7
74,17,31.85,1,Job_9
74,18,32.27,1,Job_7
74,19,34.89,2,"Job_7, Job_9"
74,20,37.2,1,Job_10
74,21,40.37,1,Job_10
74,22,43.79,1,Job_10
74,23,46.14,1,Job_11
75,0,0.0,4,"Job_0, Job_1, Job_2, Job_3"
75,1,1.75,2,"Job_2, Job_4"
75,2,2.05,1,Job_3
75,3,3.25,1,Job_5
75,4,4.3,1,Job_4
75,5,5.35,1,Job_5
75,6,6.32,1,Job_4
75,7,8.45,1,Job_4
75,8,10.54,1,Job_6
75,9,13.64,1,Job_6
75,10,16.45,1,Job_6
75,11,19.52,1,Job_6
75,12,22.26,1,Job_6
75,13,32.18,1,Job_7
75,14,36.21,1,Job_8
75,15,38.75,1,Job_8
75,16,40.51,1,Job_9
