DP_Index,Episode,Timestamp,Agent_Count,Type
2742,740,0.00,4,simultaneous
2743,740,7.05,3,conflict
2744,740,13.57,2,conflict
2745,740,14.28,2,conflict
2746,740,17.25,2,conflict
2747,740,26.27,2,conflict
2748,740,39.40,2,conflict
2749,740,43.40,2,conflict
2750,741,0.00,4,simultaneous
2751,741,15.97,3,conflict
2752,741,26.82,2,conflict
2753,741,34.55,2,conflict
2754,741,36.82,2,conflict
2755,741,43.75,2,conflict
2756,742,0.00,4,simultaneous
2757,743,0.00,4,simultaneous
2758,743,4.22,3,conflict
2759,743,24.57,2,conflict
2760,743,29.98,2,conflict
2761,744,0.00,4,simultaneous
2762,744,21.95,3,conflict
2763,744,22.98,2,conflict
2764,744,25.93,2,conflict
2765,744,37.82,2,conflict
2766,744,40.62,2,conflict
2767,745,0.00,4,simultaneous
2768,745,9.03,3,conflict
2769,746,0.00,4,simultaneous
2770,746,6.05,3,conflict
2771,746,42.58,2,conflict
2772,747,0.00,4,simultaneous
2773,747,5.05,3,conflict
2774,747,11.35,2,conflict
2775,747,17.27,2,conflict
2776,748,0.00,4,simultaneous
2777,748,14.93,3,conflict
2778,748,47.40,2,conflict
2779,749,0.00,4,simultaneous
2780,749,17.27,3,conflict
2781,749,34.62,2,conflict
2782,750,0.00,4,simultaneous
2783,750,10.10,3,conflict
2784,750,22.57,2,conflict
2785,750,27.98,2,conflict
2786,751,0.00,4,simultaneous
2787,751,24.75,3,conflict
2788,752,0.00,4,simultaneous
2789,752,17.10,3,conflict
2790,752,29.05,2,conflict
2791,752,40.92,2,conflict
2792,752,44.62,2,conflict
2793,752,47.62,2,conflict
2794,753,0.00,4,simultaneous
2795,753,5.73,3,conflict
2796,753,41.80,2,conflict
2797,754,0.00,4,simultaneous
2798,754,13.80,3,conflict
2799,754,15.40,2,conflict
2800,754,46.10,2,conflict
2801,754,49.80,2,conflict
2802,755,0.00,4,simultaneous
2803,755,11.15,3,conflict
2804,756,0.00,4,simultaneous
2805,756,38.10,3,conflict
2806,757,0.00,4,simultaneous
2807,757,8.07,3,conflict
2808,757,10.57,2,conflict
2809,757,12.57,2,conflict
2810,758,0.00,4,simultaneous
2811,758,11.97,3,conflict
2812,758,27.93,2,conflict
2813,758,28.80,2,conflict
2814,758,32.98,2,conflict
2815,758,40.62,2,conflict
2816,759,0.00,4,simultaneous
2817,759,10.62,3,conflict
2818,759,11.57,2,conflict
2819,760,0.00,4,simultaneous
2820,760,20.98,3,conflict
2821,760,22.40,2,conflict
2822,760,27.40,2,conflict
2823,760,33.27,2,conflict
2824,760,41.10,2,conflict
2825,761,0.00,4,simultaneous
2826,761,39.98,3,conflict
2827,762,0.00,4,simultaneous
2828,762,6.58,3,conflict
2829,763,0.00,4,simultaneous
2830,763,23.40,3,conflict
2831,764,0.00,4,simultaneous
2832,765,0.00,4,simultaneous
2833,765,8.88,3,conflict
2834,765,38.62,2,conflict
2835,765,44.10,2,conflict
2836,766,0.00,4,simultaneous
2837,766,7.05,3,conflict
2838,766,48.05,2,conflict
2839,767,0.00,4,simultaneous
2840,767,12.05,3,conflict
2841,767,26.05,2,conflict
2842,767,26.25,2,conflict
2843,767,45.25,2,conflict
2844,767,48.98,2,conflict
2845,768,0.00,4,simultaneous
2846,768,6.78,3,conflict
2847,768,30.40,2,simultaneous
2848,768,30.40,2,conflict
2849,768,33.10,2,conflict
2850,769,0.00,4,simultaneous
2851,769,23.27,3,conflict
2852,769,26.27,2,conflict
2853,769,30.82,2,conflict
2854,769,44.05,2,conflict
2855,769,48.82,2,conflict
2856,770,0.00,4,simultaneous
2857,770,13.10,3,conflict
2858,770,23.68,2,conflict
2859,770,26.10,2,simultaneous
2860,770,26.10,2,conflict
2861,770,35.80,2,conflict
2862,770,45.75,2,conflict
2863,771,0.00,4,simultaneous
2864,771,41.27,3,conflict
2865,771,44.27,2,conflict
2866,772,0.00,4,simultaneous
2867,772,4.05,3,conflict
2868,772,29.10,2,conflict
2869,772,32.80,2,conflict
2870,772,36.82,2,conflict
2871,773,0.00,4,simultaneous
2872,773,11.15,3,conflict
2873,773,13.75,2,conflict
2874,773,40.82,2,conflict
2875,774,0.00,4,simultaneous
2876,774,40.92,3,conflict
2877,774,48.80,2,conflict
2878,775,0.00,4,simultaneous
2879,776,0.00,4,simultaneous
2880,776,23.40,3,conflict
2881,776,28.10,2,conflict
2882,776,41.40,2,conflict
2883,777,0.00,4,simultaneous
2884,777,13.97,3,conflict
2885,777,32.75,2,conflict
2886,777,33.40,2,conflict
2887,777,35.40,2,conflict
2888,777,39.80,2,simultaneous
2889,778,0.00,4,simultaneous
2890,778,19.05,3,conflict
2891,778,19.80,2,conflict
2892,778,45.92,2,conflict
2893,779,0.00,4,simultaneous
2894,779,14.82,3,conflict
2895,779,16.75,2,conflict
2896,779,38.58,2,conflict
2897,779,38.62,2,conflict
2898,780,0.00,4,simultaneous
2899,780,2.58,2,simultaneous
2900,780,9.05,2,conflict
2901,780,26.05,2,conflict
2902,780,39.92,2,conflict
2903,780,42.82,2,conflict
2904,781,0.00,4,simultaneous
2905,781,20.10,3,conflict
2906,781,20.40,2,conflict
2907,781,23.80,2,conflict
2908,781,36.92,2,conflict
2909,781,38.05,2,conflict
2910,781,38.62,2,conflict
2911,782,0.00,4,simultaneous
2912,782,22.62,3,conflict
2913,782,38.75,2,conflict
2914,783,0.00,4,simultaneous
2915,783,15.75,3,conflict
2916,783,20.05,2,conflict
2917,783,22.40,2,simultaneous
2918,783,24.75,2,conflict
2919,783,33.10,2,conflict
2920,783,40.40,2,conflict
2921,783,42.80,2,conflict
2922,784,0.00,4,simultaneous
2923,784,6.58,3,conflict
2924,785,0.00,4,simultaneous
2925,786,0.00,4,simultaneous
2926,787,0.00,4,simultaneous
2927,787,5.75,3,conflict
2928,787,16.05,2,conflict
2929,788,0.00,4,simultaneous
2930,789,0.00,4,simultaneous
2931,789,18.10,2,simultaneous
2932,790,0.00,4,simultaneous
2933,790,27.10,3,conflict
2934,790,33.62,2,conflict
2935,790,44.80,2,conflict
2936,791,0.00,4,simultaneous
2937,791,9.92,3,conflict
2938,791,22.57,2,conflict
2939,791,26.40,2,conflict
2940,791,34.92,2,conflict
2941,792,0.00,4,simultaneous
2942,792,8.22,3,conflict
2943,792,28.75,2,simultaneous
2944,792,29.98,2,conflict
2945,792,34.40,2,conflict
2946,793,0.00,4,simultaneous
2947,793,32.82,3,conflict
2948,794,0.00,4,simultaneous
2949,794,6.62,3,conflict
2950,794,24.05,2,conflict
2951,795,0.00,4,simultaneous
2952,795,13.10,3,conflict
2953,795,19.40,2,conflict
2954,795,22.98,2,conflict
2955,795,27.10,2,conflict
2956,796,0.00,4,simultaneous
2957,796,8.75,3,conflict
2958,796,13.28,2,conflict
2959,797,0.00,4,simultaneous
2960,797,20.82,3,conflict
2961,797,37.27,2,conflict
2962,797,43.77,2,conflict
2963,798,0.00,4,simultaneous
2964,798,7.58,3,conflict
2965,799,0.00,4,simultaneous
2966,799,31.62,3,conflict
2967,800,0.00,4,simultaneous
2968,800,5.03,3,conflict
2969,800,15.05,2,conflict
2970,800,49.80,2,conflict
2971,801,0.00,4,simultaneous
2972,801,29.05,3,conflict
2973,801,32.80,2,conflict
2974,801,45.98,2,conflict
2975,801,48.62,2,conflict
2976,802,0.00,4,simultaneous
2977,803,0.00,4,simultaneous
2978,803,6.22,3,conflict
2979,803,32.92,2,conflict
2980,803,41.10,2,conflict
2981,803,49.80,2,conflict
2982,804,0.00,4,simultaneous
2983,804,5.58,3,conflict
2984,804,9.22,2,conflict
2985,805,0.00,4,simultaneous
2986,805,23.27,3,conflict
2987,805,27.62,2,conflict
2988,806,0.00,4,simultaneous
2989,806,10.97,3,conflict
2990,806,31.98,2,conflict
2991,807,0.00,4,simultaneous
2992,807,10.28,3,conflict
2993,807,40.05,2,conflict
2994,808,0.00,4,simultaneous
2995,808,35.80,3,conflict
2996,808,38.80,2,conflict
2997,809,0.00,4,simultaneous
2998,809,8.04,2,simultaneous
2999,809,12.05,2,conflict
3000,809,19.75,2,conflict
3001,809,28.75,2,conflict
3002,810,0.00,4,simultaneous
3003,811,0.00,4,simultaneous
3004,812,0.00,4,simultaneous
3005,812,11.28,3,conflict
3006,812,14.80,2,conflict
3007,812,17.80,2,conflict
3008,813,0.00,4,simultaneous
3009,813,34.62,3,conflict
3010,813,48.98,2,conflict
3011,814,0.00,4,simultaneous
3012,814,19.27,3,conflict
3013,814,19.75,2,conflict
3014,814,23.57,2,conflict
3015,814,33.40,2,conflict
3016,815,0.00,4,simultaneous
3017,815,9.15,3,conflict
3018,815,12.10,2,conflict
3019,815,30.05,2,conflict
3020,816,0.00,4,simultaneous
3021,817,0.00,4,simultaneous
3022,817,6.97,3,conflict
3023,817,12.40,2,conflict
3024,817,19.05,2,conflict
3025,817,31.62,2,conflict
3026,817,38.05,2,conflict
3027,817,38.82,2,conflict
3028,818,0.00,4,simultaneous
3029,818,16.68,3,conflict
3030,818,18.57,2,conflict
3031,818,19.05,2,conflict
3032,819,0.00,4,simultaneous
3033,819,6.97,3,conflict
3034,819,9.80,2,conflict
3035,819,19.82,2,conflict
3036,819,24.57,2,simultaneous
3037,819,29.40,2,conflict
3038,819,39.82,2,conflict
3039,820,0.00,4,simultaneous
3040,820,7.80,3,conflict
3041,820,8.57,2,conflict
3042,820,17.55,2,conflict
3043,820,22.20,2,conflict
3044,820,23.80,2,conflict
3045,820,46.62,2,conflict
3046,821,0.00,4,simultaneous
3047,821,6.28,3,conflict
3048,821,37.27,2,conflict
3049,822,0.00,4,simultaneous
3050,822,29.10,2,simultaneous
3051,822,31.98,2,conflict
3052,822,40.15,2,conflict
3053,823,0.00,4,simultaneous
3054,823,4.15,3,conflict
3055,823,5.20,2,conflict
3056,823,11.75,2,conflict
3057,823,20.05,2,conflict
3058,823,48.10,2,conflict
3059,824,0.00,4,simultaneous
3060,824,25.10,3,conflict
3061,825,0.00,4,simultaneous
3062,826,0.00,4,simultaneous
3063,826,7.82,3,conflict
3064,826,48.98,2,conflict
3065,827,0.00,4,simultaneous
3066,827,27.10,2,simultaneous
3067,827,30.10,2,conflict
3068,828,0.00,4,simultaneous
3069,828,4.22,3,conflict
3070,828,22.68,2,conflict
3071,829,0.00,4,simultaneous
3072,829,5.05,3,conflict
3073,829,22.80,2,conflict
3074,830,0.00,4,simultaneous
3075,830,14.93,3,conflict
3076,830,17.98,2,conflict
3077,831,0.00,4,simultaneous
3078,831,40.05,2,simultaneous
3079,831,40.05,2,conflict
3080,831,42.58,2,conflict
3081,831,48.05,2,conflict
3082,832,0.00,4,simultaneous
3083,833,0.00,4,simultaneous
3084,833,16.93,3,conflict
3085,833,18.93,2,conflict
3086,833,33.05,2,conflict
3087,834,0.00,4,simultaneous
3088,834,10.80,3,conflict
3089,834,14.57,2,conflict
3090,834,17.10,2,conflict
3091,834,18.85,2,conflict
3092,834,20.42,2,conflict
3093,834,31.27,2,conflict
3094,834,35.82,2,conflict
3095,834,40.98,2,conflict
3096,835,0.00,4,simultaneous
3097,835,8.17,3,conflict
3098,835,40.27,2,conflict
3099,836,0.00,4,simultaneous
3100,836,37.10,3,conflict
3101,837,0.00,4,simultaneous
3102,837,14.80,3,conflict
3103,838,0.00,4,simultaneous
3104,838,15.93,3,conflict
3105,838,19.73,2,conflict
3106,838,20.57,2,simultaneous
3107,838,24.82,2,conflict
3108,839,0.00,4,simultaneous
3109,839,6.05,3,conflict
3110,839,16.23,2,conflict
3111,839,16.62,2,conflict
3112,839,18.93,2,conflict
3113,839,29.05,2,conflict
3114,840,0.00,4,simultaneous
3115,840,6.05,3,conflict
3116,840,34.98,2,conflict
3117,841,0.00,4,simultaneous
3118,841,8.28,3,conflict
3119,841,48.23,2,conflict
3120,842,0.00,4,simultaneous
3121,842,25.75,3,conflict
3122,843,0.00,4,simultaneous
3123,843,4.67,3,conflict
3124,843,17.75,2,conflict
3125,843,19.12,2,conflict
3126,843,25.57,2,conflict
3127,844,0.00,4,simultaneous
3128,844,7.05,3,conflict
3129,844,26.75,2,conflict
3130,844,30.57,2,conflict
3131,844,48.82,2,conflict
3132,845,0.00,4,simultaneous
3133,845,5.92,3,conflict
3134,845,38.27,2,conflict
3135,846,0.00,4,simultaneous
3136,846,25.62,3,conflict
3137,847,0.00,4,simultaneous
3138,847,9.15,3,conflict
3139,847,11.32,2,conflict
3140,848,0.00,4,simultaneous
3141,848,8.00,3,conflict
3142,849,0.00,4,simultaneous
3143,850,0.00,4,simultaneous
3144,850,8.05,3,conflict
3145,850,17.10,2,conflict
3146,851,0.00,4,simultaneous
3147,851,9.57,3,conflict
3148,851,22.98,2,conflict
3149,851,26.05,2,conflict
3150,851,41.40,2,conflict
3151,852,0.00,4,simultaneous
3152,852,15.03,3,conflict
3153,852,18.93,2,conflict
3154,853,0.00,4,simultaneous
3155,853,38.80,3,conflict
3156,854,0.00,4,simultaneous
3157,854,13.28,3,conflict
3158,855,0.00,4,simultaneous
3159,856,0.00,4,simultaneous
3160,857,0.00,4,simultaneous
3161,857,20.75,3,conflict
3162,857,45.98,2,conflict
3163,858,0.00,4,simultaneous
3164,858,31.75,3,conflict
3165,858,40.40,2,conflict
3166,859,0.00,4,simultaneous
3167,859,22.40,3,conflict
3168,859,44.92,2,conflict
3169,860,0.00,4,simultaneous
3170,860,26.82,3,conflict
3171,861,0.00,4,simultaneous
3172,861,7.10,3,conflict
3173,861,13.82,2,conflict
3174,861,23.27,2,conflict
3175,861,26.93,2,conflict
3176,862,0.00,4,simultaneous
3177,862,27.57,3,conflict
3178,862,33.82,2,conflict
3179,862,48.23,2,conflict
3180,863,0.00,4,simultaneous
3181,863,6.10,3,conflict
3182,863,6.60,2,conflict
3183,863,7.05,2,conflict
3184,863,22.05,2,conflict
3185,863,24.57,2,conflict
3186,863,30.75,2,simultaneous
3187,863,35.05,2,conflict
3188,863,42.05,2,conflict
3189,863,47.10,2,conflict
3190,863,48.85,2,conflict
3191,864,0.00,4,simultaneous
3192,864,45.75,3,conflict
3193,865,0.00,4,simultaneous
3194,866,0.00,4,simultaneous
3195,866,29.10,3,conflict
3196,867,0.00,4,simultaneous
3197,867,40.80,3,conflict
3198,867,42.82,2,conflict
3199,868,0.00,4,simultaneous
3200,868,4.67,3,conflict
3201,868,6.25,2,conflict
3202,869,0.00,4,simultaneous
3203,869,9.28,3,conflict
3204,869,14.57,2,conflict
3205,869,16.80,2,conflict
3206,869,20.62,2,conflict
3207,869,31.98,2,conflict
3208,869,42.23,2,conflict
3209,870,0.00,4,simultaneous
3210,870,17.98,3,conflict
3211,870,29.75,2,simultaneous
3212,870,34.98,2,conflict
3213,871,0.00,4,simultaneous
3214,871,6.42,3,conflict
3215,871,11.93,2,conflict
3216,871,13.05,2,conflict
3217,871,21.75,2,conflict
3218,872,0.00,4,simultaneous
3219,872,7.22,3,conflict
3220,872,37.75,2,conflict
3221,872,44.75,2,conflict
3222,872,49.98,2,simultaneous
3223,872,49.98,2,conflict
3224,873,0.00,4,simultaneous
3225,873,14.10,3,conflict
3226,873,19.62,2,conflict
3227,873,22.82,2,conflict
3228,873,29.40,2,conflict
3229,874,0.00,4,simultaneous
3230,874,11.25,3,conflict
3231,875,0.00,4,simultaneous
3232,875,9.97,3,conflict
3233,876,0.00,4,simultaneous
3234,876,5.05,3,conflict
3235,876,22.57,2,conflict
3236,876,24.57,2,conflict
3237,876,33.80,2,conflict
3238,876,36.80,2,conflict
3239,877,0.00,4,simultaneous
3240,877,6.95,3,conflict
3241,877,7.58,2,simultaneous
3242,877,13.57,2,conflict
3243,878,0.00,4,simultaneous
3244,878,32.40,3,conflict
3245,879,0.00,4,simultaneous
3246,879,4.22,3,conflict
3247,879,21.27,2,conflict
3248,880,0.00,4,simultaneous
3249,881,0.00,4,simultaneous
3250,881,12.28,3,conflict
3251,881,49.40,2,conflict
3252,882,0.00,4,simultaneous
3253,882,5.05,3,conflict
3254,882,9.22,2,conflict
3255,882,34.40,2,conflict
3256,883,0.00,4,simultaneous
3257,883,14.40,3,conflict
3258,883,20.40,2,conflict
3259,884,0.00,4,simultaneous
3260,884,6.22,3,conflict
3261,884,49.40,2,conflict
3262,885,0.00,4,simultaneous
3263,886,0.00,4,simultaneous
3264,886,19.27,3,conflict
3265,886,28.75,2,conflict
3266,886,30.75,2,conflict
3267,887,0.00,4,simultaneous
3268,887,3.98,2,simultaneous
3269,887,7.75,2,conflict
3270,887,9.57,2,conflict
3271,887,43.75,2,conflict
3272,887,47.75,2,conflict
3273,888,0.00,4,simultaneous
3274,888,9.40,3,conflict
3275,888,17.80,2,conflict
3276,888,42.58,2,conflict
3277,888,47.75,2,simultaneous
3278,888,49.58,2,conflict
3279,889,0.00,4,simultaneous
3280,889,16.10,3,conflict
3281,890,0.00,4,simultaneous
3282,891,0.00,4,simultaneous
3283,891,13.80,3,conflict
3284,891,37.82,2,conflict
3285,891,49.80,2,conflict
3286,892,0.00,4,simultaneous
3287,892,11.28,3,conflict
3288,892,17.93,2,conflict
3289,892,32.58,2,conflict
3290,892,34.75,2,conflict
3291,892,39.62,2,conflict
3292,892,49.62,2,conflict
3293,893,0.00,4,simultaneous
3294,893,20.10,3,conflict
3295,893,25.00,2,conflict
3296,893,28.10,2,conflict
3297,893,44.10,2,conflict
3298,893,47.10,2,conflict
3299,894,0.00,4,simultaneous
3300,894,10.97,3,conflict
3301,894,20.98,2,conflict
3302,894,47.05,2,conflict
3303,895,0.00,4,simultaneous
3304,895,36.80,3,conflict
3305,895,41.58,2,conflict
3306,896,0.00,4,simultaneous
3307,896,5.05,3,conflict
3308,896,7.05,2,conflict
3309,896,48.80,2,conflict
3310,897,0.00,4,simultaneous
3311,897,20.03,3,conflict
3312,897,34.05,2,conflict
3313,897,45.75,2,conflict
3314,898,0.00,4,simultaneous
3315,898,9.57,2,simultaneous
3316,898,9.57,2,conflict
3317,898,9.57,2,conflict
3318,898,15.05,2,conflict
3319,898,22.40,2,conflict
3320,899,0.00,4,simultaneous
3321,899,36.80,3,conflict
3322,899,38.05,2,conflict
3323,899,40.05,2,conflict
3324,899,42.80,2,conflict
3325,900,0.00,4,simultaneous
3326,901,0.00,4,simultaneous
3327,901,27.10,3,conflict
3328,902,0.00,4,simultaneous
3329,903,0.00,4,simultaneous
3330,903,10.27,3,conflict
3331,903,23.82,2,conflict
3332,903,29.98,2,conflict
3333,903,34.40,2,conflict
3334,903,41.58,2,conflict
3335,903,43.58,2,conflict
3336,904,0.00,4,simultaneous
3337,904,45.98,3,conflict
3338,905,0.00,4,simultaneous
3339,905,30.40,3,conflict
3340,906,0.00,4,simultaneous
3341,906,9.82,3,conflict
3342,906,19.98,2,conflict
3343,906,23.40,2,conflict
3344,906,29.82,2,conflict
3345,906,48.05,2,conflict
3346,907,0.00,4,simultaneous
3347,907,5.72,3,conflict
3348,907,35.75,2,conflict
3349,907,46.58,2,simultaneous
3350,908,0.00,4,simultaneous
3351,908,35.10,3,conflict
3352,908,44.80,2,conflict
3353,909,0.00,4,simultaneous
3354,909,28.62,3,conflict
3355,909,36.40,2,conflict
3356,909,41.98,2,conflict
3357,910,0.00,4,simultaneous
3358,911,0.00,4,simultaneous
3359,911,16.57,3,conflict
3360,911,28.80,2,conflict
3361,912,0.00,4,simultaneous
3362,912,12.20,3,conflict
3363,912,23.23,2,conflict
3364,913,0.00,4,simultaneous
3365,913,26.10,3,conflict
3366,913,33.58,2,conflict
3367,913,34.40,2,conflict
3368,913,39.10,2,conflict
3369,914,0.00,4,simultaneous
3370,914,29.98,3,conflict
3371,914,31.23,2,conflict
3372,914,49.10,2,conflict
3373,915,0.00,4,simultaneous
3374,915,9.90,3,conflict
3375,915,10.80,2,conflict
3376,915,10.97,2,simultaneous
3377,915,10.97,2,conflict
3378,915,20.15,2,conflict
3379,915,21.27,2,conflict
3380,915,22.80,2,conflict
3381,915,24.27,2,conflict
3382,915,25.95,2,conflict
3383,915,28.05,2,conflict
3384,916,0.00,4,simultaneous
3385,916,33.58,3,conflict
3386,916,45.82,2,conflict
3387,916,48.98,2,conflict
3388,917,0.00,4,simultaneous
3389,917,10.97,3,conflict
3390,918,0.00,4,simultaneous
3391,918,8.35,3,conflict
3392,919,0.00,4,simultaneous
3393,919,43.75,3,conflict
3394,920,0.00,4,simultaneous
3395,920,29.62,3,conflict
3396,920,42.98,2,conflict
3397,921,0.00,4,simultaneous
3398,921,9.93,3,conflict
3399,921,10.40,2,conflict
3400,921,13.75,2,conflict
3401,921,15.05,2,conflict
3402,921,19.98,2,conflict
3403,922,0.00,4,simultaneous
3404,922,14.80,3,conflict
3405,922,19.57,2,conflict
3406,922,19.80,2,conflict
3407,922,29.27,2,conflict
3408,922,32.80,2,simultaneous
3409,923,0.00,4,simultaneous
3410,924,0.00,4,simultaneous
3411,924,5.58,3,conflict
3412,924,18.05,2,conflict
3413,924,19.15,2,conflict
3414,924,24.93,2,conflict
3415,924,29.02,2,conflict
3416,924,32.82,2,conflict
3417,924,34.40,2,conflict
3418,925,0.00,4,simultaneous
3419,926,0.00,4,simultaneous
3420,926,6.78,3,conflict
3421,926,11.75,2,conflict
3422,926,26.40,2,conflict
3423,926,27.27,2,conflict
3424,926,27.68,2,conflict
3425,926,32.05,2,conflict
3426,926,34.82,2,conflict
3427,926,40.27,2,conflict
3428,926,48.80,2,conflict
3429,927,0.00,4,simultaneous
3430,927,33.05,3,conflict
3431,927,43.10,2,conflict
3432,927,46.62,2,conflict
3433,928,0.00,4,simultaneous
3434,928,10.28,3,conflict
3435,928,23.10,2,conflict
3436,928,24.51,2,simultaneous
3437,928,25.82,2,conflict
3438,928,34.57,2,conflict
3439,928,36.98,2,conflict
3440,929,0.00,4,simultaneous
3441,929,11.32,3,conflict
3442,929,20.75,2,conflict
3443,930,0.00,4,simultaneous
3444,930,8.53,3,conflict
3445,930,19.27,2,conflict
3446,930,32.82,2,conflict
3447,930,37.27,2,conflict
3448,930,39.75,2,conflict
3449,931,0.00,4,simultaneous
3450,931,33.27,3,conflict
3451,931,37.62,2,conflict
3452,932,0.00,4,simultaneous
3453,932,17.62,3,conflict
3454,932,25.82,2,conflict
3455,933,0.00,4,simultaneous
3456,933,17.23,3,conflict
3457,933,22.40,2,conflict
3458,934,0.00,4,simultaneous
3459,935,0.00,4,simultaneous
3460,935,20.05,3,conflict
3461,935,26.82,2,conflict
3462,936,0.00,4,simultaneous
3463,936,44.27,3,conflict
3464,937,0.00,4,simultaneous
3465,937,4.33,3,conflict
3466,938,0.00,4,simultaneous
3467,938,47.10,3,conflict
3468,939,0.00,4,simultaneous
3469,939,44.82,3,conflict
3470,939,48.58,2,conflict
3471,940,0.00,4,simultaneous
3472,940,45.80,3,conflict
3473,941,0.00,4,simultaneous
3474,941,12.75,3,conflict
3475,941,14.05,2,conflict
3476,941,23.57,2,conflict
3477,941,49.58,2,conflict
3478,942,0.00,4,simultaneous
3479,942,4.22,3,conflict
3480,942,24.98,2,conflict
3481,943,0.00,4,simultaneous
3482,943,11.28,3,conflict
3483,943,13.82,2,conflict
3484,944,0.00,4,simultaneous
3485,944,6.43,3,conflict
3486,944,11.80,2,conflict
3487,944,42.27,2,conflict
3488,944,42.75,2,conflict
3489,944,45.62,2,conflict
3490,945,0.00,4,simultaneous
3491,945,27.80,3,conflict
3492,946,0.00,4,simultaneous
3493,946,29.57,3,conflict
3494,946,45.40,2,conflict
3495,946,46.80,2,simultaneous
3496,947,0.00,4,simultaneous
3497,947,8.57,3,conflict
3498,947,10.45,2,conflict
3499,947,31.05,2,conflict
3500,948,0.00,4,simultaneous
3501,948,8.72,3,conflict
3502,948,11.15,2,conflict
3503,948,11.75,2,simultaneous
3504,948,14.97,2,conflict
3505,948,15.75,2,conflict
3506,948,21.25,2,conflict
3507,948,42.10,2,conflict
3508,948,48.10,2,conflict
3509,949,0.00,4,simultaneous
3510,949,24.10,3,conflict
3511,949,49.80,2,conflict
3512,950,0.00,4,simultaneous
3513,950,8.70,3,conflict
3514,951,0.00,4,simultaneous
3515,951,9.40,3,conflict
3516,951,41.10,2,conflict
3517,951,46.80,2,conflict
3518,952,0.00,4,simultaneous
3519,952,11.67,3,conflict
3520,952,37.75,2,conflict
3521,953,0.00,4,simultaneous
3522,953,45.10,3,conflict
3523,954,0.00,4,simultaneous
3524,954,4.58,3,conflict
3525,954,17.93,2,conflict
3526,955,0.00,4,simultaneous
3527,955,31.27,3,conflict
3528,956,0.00,4,simultaneous
3529,956,14.75,3,conflict
3530,956,31.80,2,conflict
3531,956,38.27,2,conflict
3532,957,0.00,4,simultaneous
3533,957,34.82,3,conflict
3534,958,0.00,4,simultaneous
3535,958,11.20,3,conflict
3536,958,35.98,2,conflict
3537,958,40.98,2,conflict
3538,959,0.00,4,simultaneous
3539,959,6.05,3,conflict
3540,959,27.57,2,conflict
3541,960,0.00,4,simultaneous
3542,960,33.05,3,conflict
3543,960,48.05,2,conflict
3544,961,0.00,4,simultaneous
3545,961,11.28,3,conflict
3546,961,25.80,2,conflict
3547,961,35.05,2,conflict
3548,961,36.75,2,conflict
3549,962,0.00,4,simultaneous
3550,962,8.35,3,conflict
3551,962,16.57,2,simultaneous
3552,962,22.05,2,conflict
3553,962,23.50,2,conflict
3554,962,26.27,2,conflict
3555,962,32.05,2,conflict
3556,962,47.58,2,conflict
3557,963,0.00,4,simultaneous
3558,963,38.10,3,conflict
3559,963,40.10,2,conflict
3560,963,41.80,2,conflict
3561,963,45.75,2,conflict
3562,964,0.00,4,simultaneous
3563,964,20.57,3,conflict
3564,964,48.40,2,conflict
3565,965,0.00,4,simultaneous
3566,965,8.28,3,conflict
3567,965,10.57,2,conflict
3568,965,43.10,2,conflict
3569,965,43.98,2,conflict
3570,965,49.82,2,conflict
3571,966,0.00,4,simultaneous
3572,966,6.78,3,conflict
3573,966,8.35,2,conflict
3574,966,28.23,2,conflict
3575,966,30.23,2,conflict
3576,967,0.00,4,simultaneous
3577,967,4.68,3,conflict
3578,967,23.98,2,conflict
3579,967,30.90,2,conflict
3580,967,40.05,2,conflict
3581,967,49.80,2,conflict
3582,968,0.00,4,simultaneous
3583,968,39.27,3,conflict
3584,968,48.46,2,conflict
3585,969,0.00,4,simultaneous
3586,969,2.58,2,simultaneous
3587,970,0.00,4,simultaneous
3588,970,6.78,3,conflict
3589,970,8.00,2,conflict
3590,970,10.28,2,conflict
3591,970,21.04,2,conflict
3592,970,27.82,2,conflict
3593,970,34.58,2,conflict
3594,970,48.40,2,conflict
3595,971,0.00,4,simultaneous
3596,971,33.10,3,conflict
3597,971,40.75,2,conflict
3598,971,42.75,2,conflict
3599,972,0.00,4,simultaneous
3600,972,6.08,3,conflict
3601,972,18.27,2,conflict
3602,972,29.27,2,conflict
3603,972,35.27,2,conflict
3604,972,45.10,2,conflict
3605,973,0.00,4,simultaneous
3606,973,16.82,3,conflict
3607,973,22.05,2,conflict
3608,974,0.00,4,simultaneous
3609,974,14.82,3,conflict
3610,974,16.82,2,conflict
3611,974,30.57,2,conflict
3612,975,0.00,4,simultaneous
3613,975,12.03,3,conflict
3614,975,24.62,2,conflict
3615,975,28.10,2,conflict
3616,976,0.00,4,simultaneous
3617,976,8.18,3,conflict
3618,976,12.22,2,conflict
3619,976,17.80,2,conflict
3620,976,43.27,2,conflict
3621,977,0.00,4,simultaneous
3622,977,8.00,3,conflict
3623,977,28.10,2,conflict
3624,977,36.05,2,conflict
3625,978,0.00,4,simultaneous
3626,978,28.60,3,conflict
3627,978,31.98,2,conflict
3628,978,47.40,2,conflict
3629,979,0.00,4,simultaneous
3630,979,7.05,3,conflict
3631,979,15.62,2,conflict
3632,979,41.75,2,conflict
3633,979,43.27,2,conflict
3634,979,45.82,2,conflict
3635,980,0.00,4,simultaneous
3636,980,5.58,3,conflict
